,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PNRC1,3580.26725448616,-1.5411519240021,0.179641969280061,-8.57901931368526,9.56854109301582e-18,4.93959244611082e-16
PODN,1588.09425730031,-2.44605128725374,0.394726620671607,-6.19682372344664,5.76139637105255e-10,7.42260456440072e-09
PODNL1,401.987683309253,1.53526453875112,0.371039871980371,4.13773466058209,3.50751654491438e-05,0.000162241825930422
PODXL2,2463.65730351629,2.1020395002343,0.341516024551613,6.15502450578748,7.50658873711825e-10,9.47844083615852e-09
POLE2,341.054172424025,1.61338425815925,0.196167167182973,8.22453768042837,1.95945187718975e-16,7.83710139997441e-15
POLQ,664.583066529253,2.33060296547474,0.228385399756922,10.204693329588,1.88917006913186e-24,3.88294418468416e-22
POM121L2,3.48525905747035,1.50445439533839,0.628137522215128,2.39510352770032,0.0166156730271392,0.035906805866086
POPDC2,402.284164060184,-4.11678707087252,0.380287784254909,-10.8254517797317,2.60789848136318e-27,8.51325448372057e-25
POPDC3,143.816129958434,1.57982566545361,0.569040423399202,2.77629778217936,0.00549818254164053,0.0137799092310417
POSTN,10251.3327556896,1.90344013947653,0.477155674807493,3.98913863959485,6.63136571612957e-05,0.000285464188786444
POU3F3,9.48684230198291,3.536686978107,1.02644179240584,3.44557967560683,0.000569835951857869,0.00191858311229197
POU4F1,36.1744484828207,3.09636236829045,0.629572703796872,4.91819665880793,8.73451391342064e-07,5.85412861866278e-06
POU5F1,549.63977876925,1.98509114405363,0.425008004225839,4.67071472611325,3.00153540555674e-06,1.78867336731674e-05
POU6F2-AS1,2.29491647406128,2.53339647373925,1.07675869483781,2.35279871514838,0.0186327172030442,0.039689958398731
PPARGC1A,115.213188326131,-2.00545102854736,0.600064278225374,-3.34206034473218,0.000831589795766843,0.00266950546441539
PPDPFL,3.11886377847455,-2.00436020364106,0.854976274883459,-2.3443459924245,0.0190604804685964,0.0404845991237109
PPEF1,30.2231438109873,1.65138565327522,0.385842375925303,4.27994890222975,1.86936227451922e-05,9.28947924105162e-05
PPFIA2,28.4503849406227,-1.66761994517009,0.454284260050776,-3.67087326552696,0.000241723181755245,0.000902113515232503
PPFIA4,189.418428209718,2.37694693610374,0.368077192230391,6.45774034979036,1.06277880313486e-10,1.57172310939291e-09
PPIAP46,13.9158758494621,2.21427101903277,0.572706320411621,3.86632893703934,0.000110485897124904,0.000450355177055809
PPM1L,1271.19465163003,-2.14150665762446,0.273251358651008,-7.83713086806482,4.6095756815324e-15,1.41526087107408e-13
PPM1N,399.282465731555,1.87719199311957,0.43104899510367,4.35493879916851,1.33104100333957e-05,6.84896805566336e-05
PPP1R12A,3389.38649668775,-1.99501246437454,0.153267357351244,-13.0165515922777,9.85205814686216e-39,2.42995540826718e-35
PPP1R12B,4665.78375251207,-3.9764037565642,0.318996246730169,-12.4653622019815,1.15346504667873e-35,1.50615394742203e-32
PPP1R14A,601.165450809118,-3.16217262367142,0.353993651213717,-8.93285123286667,4.15167776666471e-19,2.80972387391534e-17
PPP1R14B-AS1,173.431114260168,1.74275560101312,0.293622878175589,5.93535357953591,2.93212900747281e-09,3.30057807849298e-08
PPP1R14C,709.238481049503,1.69444631015175,0.523046665190531,3.23957004779776,0.0011971005861246,0.00368050399041465
PPP1R14D,135.598520816784,4.52569296418531,0.59662395506745,7.58550327345417,3.3119895952718e-14,8.98771944203465e-13
PPP1R1A,74.3388482868417,-3.28504400377284,0.570655330175737,-5.75661670024388,8.58164630613988e-09,8.76243719888192e-08
PPP1R3B,1798.25136146537,-1.75368883735705,0.240626000211543,-7.28802721158692,3.14526456696864e-13,7.25011244626893e-12
PPP4R3C,5.80483088612662,4.85487534644359,1.40991070262166,3.44339207966588,0.000574465817316635,0.00193124219488031
PPP4R4,63.1610532589351,2.92563026549709,0.637668173073864,4.58801362375381,4.47483442563824e-06,2.5760470586182e-05
PPY,3.94164867334686,2.42680624295381,0.791317951568203,3.06679033142678,0.0021637056918048,0.00614901279563218
PPY2P,8.12742328437342,4.88332778623199,1.06602398604636,4.5808798396208,4.63023832965978e-06,2.65861434148442e-05
PRAC1,24.4668299930674,-3.12865644053943,1.05160377471323,-2.9751285757724,0.00292865767926548,0.00799340257768784
PRAME,699.207724902043,5.71741068060075,0.833964751455504,6.8556982421886,7.09650345324013e-12,1.31141902812148e-10
PRAP1,262.503876197521,3.62007549671496,0.626844664784878,5.77507586820941,7.69184187088252e-09,7.93049260798189e-08
PRB2,0.962986533196043,2.11423143384287,0.853142546120471,2.47816902750542,0.0132058567887576,0.0293966715801083
PRDM1,1271.22384851662,-1.65103299089492,0.290340554209861,-5.68653936542925,1.29639513524122e-08,1.26661000053189e-07
PRDM12,6.64376057245797,1.76219815381022,0.415455671220123,4.24160331867644,2.2192868420077e-05,0.000107821688156898
PRDM13,7.08783442568195,4.53403280301731,0.906740586112587,5.00036380025271,5.72222389156886e-07,4.00195103796615e-06
PRDM6,299.386048196432,-3.31467798897504,0.381301250728023,-8.69306875507564,3.52778736623842e-18,1.96758351647639e-16
PRDM7,1.01123553823861,2.03163424472338,0.664458836116742,3.0575772858959,0.00223134093429261,0.00631322372883878
PRDM8,200.315718873019,-1.90782509964526,0.3460802468427,-5.51266683681142,3.53436888740589e-08,3.17763955296217e-07
PRDM9,4.03284402606157,4.33320949662272,0.889830547137944,4.86970188937666,1.11766738359014e-06,7.2857897230007e-06
PRELP,1638.43501618183,-3.71541999292385,0.448650167177843,-8.28132978595564,1.21807345913727e-16,5.04455123991214e-15
PREX2,240.938786610438,-1.95485839818333,0.321155341514918,-6.08695589169433,1.15077656875044e-09,1.40049003690364e-08
PRICKLE2,675.331520422566,-2.36104479985051,0.275957046697951,-8.55584167210918,1.1701180816069e-17,5.94403626753179e-16
PRICKLE2-DT,1.25890502888782,2.34230752723741,0.667219765947642,3.51054876785712,0.000447182773094592,0.00155028775012276
PRIMA1,96.990645144847,-3.20697382278657,0.531561322646551,-6.03312108341444,1.60822818008292e-09,1.90194188287058e-08
PRKAA2,186.715828695906,-2.765363221993,0.426012725242528,-6.49126905873219,8.51163104609201e-11,1.28794264458862e-09
PRKAG2,977.512370284983,-1.71247007615326,0.178412170910838,-9.59839268481898,8.12007610665036e-22,9.1497182444378e-20
PRKAR2B,555.723517841739,-1.94547675991771,0.337598004823296,-5.76270218461749,8.27777872828869e-09,8.47555960380777e-08
PRKCB,489.717270143843,-2.31553308069947,0.392580362368271,-5.89823970493794,3.67399978349055e-09,4.03540065284132e-08
PRKG1,354.152873698109,-2.99269104794707,0.350456444447434,-8.53940937700733,1.34909617251512e-17,6.66976321547676e-16
PRKN,77.4489939827294,-2.74614701580945,0.31632528423938,-8.68140219145839,3.90919147335788e-18,2.15861274441787e-16
PRLHR,0.748776425583443,-3.64810923714447,0.649580114236659,-5.61610362939061,1.95311550732734e-08,1.83397876614434e-07
PRMT8,2.48277090538113,1.58197779487538,0.679669676726484,2.32756859551939,0.0199350226370417,0.0420244665239366
PROC,117.139638158747,1.70679127357579,0.395791621713028,4.31234816489701,1.61529806247041e-05,8.15659381044545e-05
PROSER2,1134.29970442584,1.68779238781673,0.295871115424305,5.70448516204864,1.16695258388676e-08,1.1501741991553e-07
PROZ,13.2340272234955,1.5849400207816,0.380080495360594,4.17001145843573,3.0458432444057e-05,0.000143457730403814
PRPH,12.1965113708393,-1.84491887464849,0.549402949452746,-3.35804326585104,0.000784963255784259,0.0025389209313564
PRR11,1291.91768089195,1.96329370404929,0.236028040338305,8.31805280946813,8.94201722365903e-17,3.8098828854277e-15
PRR19,150.282861269065,1.80334160147086,0.225859483743409,7.98435191466026,1.41262489516222e-15,4.65935325747563e-14
PRR20G,3.15004217851832,3.82062521043676,1.1452804287273,3.33597354377429,0.000850012524617,0.00272234569635668
PRR26,57.740829652315,-1.8445626522771,0.47531348825914,-3.88072860930772,0.0001041440010956,0.000427317659208896
PRR36,695.251511121886,2.92799325847791,0.461184023411631,6.34886099656693,2.16914916266566e-10,3.00942331955328e-09
PRR5-ARHGAP8,10.9750448340381,2.40274759946728,0.37498705178502,6.40754817540946,1.47878368828183e-10,2.12603888034197e-09
PRR9,168.411300740641,5.19326930053781,0.853288018725342,6.08618565662695,1.15632349503918e-09,1.4064695311167e-08
PRRG3,35.6879799058644,-2.91768486854339,0.467150072992946,-6.24571211099317,4.21873590824052e-10,5.5445529716473e-09
PRRX2-AS1,0.321403950505103,-2.02833985689366,0.773499005640292,-2.62229148596594,0.00873406950307546,0.0206034936056609
PRSS1,108.836926621347,6.05669482375468,0.901906231993098,6.71543738019212,1.87502937362996e-11,3.20909036513784e-10
PRSS2,403.154898736147,5.5574925440547,0.852032262763008,6.52263157973927,6.90844108977447e-11,1.06495538410287e-09
PRSS21,226.044075088876,2.09005279125766,0.670713442922192,3.11616356182102,0.00183220617217131,0.00531165111791285
PRSS33,8.38119163392977,2.26530664303022,0.785626430557258,2.88343995940081,0.00393357625419291,0.0103029528838436
PRSS35,27.6547014313592,-2.10796840524874,0.45132498795349,-4.67062197200119,3.00289114165891e-06,1.78888733113152e-05
PRSS41,14.9693020780087,3.71570530260608,0.876508401116391,4.23921242269151,2.24305333869724e-05,0.000108833438278473
PRSS56,18.4960287470082,7.16731706060664,1.43206263308333,5.00489077434756,5.58937150022242e-07,3.9176781989876e-06
PRSS8,4516.12971878825,2.07771215032762,0.360789865295195,5.7587874554837,8.47202965034081e-09,8.65847671170651e-08
PRUNE2,1226.51089031307,-4.47518664635374,0.522749389011789,-8.56086442265133,1.12024380217373e-17,5.71659124612698e-16
PSAPL1,37.3058569068215,2.76697122191349,0.797650686476026,3.46890094727782,0.000522592091040972,0.00177662936301356
PSD,784.433012709469,-3.88679731342219,0.389581700142085,-9.97684776262497,1.92484826765576e-23,3.21261517634756e-21
PSD2,52.6905091255664,2.3141554598827,0.541810528040809,4.27115262645543,1.94465255712248e-05,9.61411970222824e-05
PSG1,7.85168978420241,4.68203232040028,1.28937700448781,3.63123609627284,0.00028206699487651,0.0010347584122077
PSG3,1.96125941648566,3.28787522111578,1.05677387160154,3.11123818393902,0.0018630460057225,0.0053912000045663
PSG4,130.502620203098,4.94482675358106,0.822535533470078,6.01168770511352,1.83601759266609e-09,2.14957376170896e-08
PSG5,30.0345697436014,6.00040295164603,0.905159831093135,6.62910874469487,3.37719724940151e-11,5.54900255678865e-10
PSG8,1.58694880623571,2.9903182947251,1.12698368944327,2.65338205223033,0.00796896157887011,0.0190230142088137
PSG9,4.47033526986375,3.34411461801456,0.910805979017227,3.67159932527333,0.000241037366325412,0.000899856619187941
PSLNR,44.2764599722846,2.52334068846241,0.791705333660391,3.18722203979091,0.00143646453554723,0.00431308531855503
PSORS1C2,971.220030708744,4.87397302999905,0.653352751228562,7.45994108210925,8.65611783611316e-14,2.20860349110391e-12
PSRC1,632.560763056544,1.5443101371604,0.210465172709585,7.33760420918355,2.1745107796645e-13,5.12962702305979e-12
PTCH1,593.629093002634,-1.63699051278474,0.219442624727905,-7.45976546176708,8.66766296768755e-14,2.20901013268345e-12
PTCH2,79.7102954432997,-1.71172816546682,0.258059083278954,-6.63308628286682,3.28739509587132e-11,5.41749044826663e-10
PTGDS,2158.67814609101,-2.34391376814179,0.477858019344473,-4.90504223693301,9.34072374339616e-07,6.22285070996122e-06
PTGER3,219.58875115792,-2.33487089149448,0.48349918715121,-4.82911027265961,1.37144448732225e-06,8.81138197672337e-06
PTGES3L,45.0817095648404,-2.63099370491715,0.273863383971145,-9.60695682192536,7.47248363873807e-22,8.4629689700361e-20
PTGES3L-AARSD1,7.38609789487637,-2.0440267793003,0.367485565934346,-5.56219609361606,2.66400698426218e-08,2.44160309812766e-07
PTGFR,152.429249507416,-3.53528871219619,0.477870410925737,-7.39800714036171,1.38243419416531e-13,3.39460998253114e-12
PTGIS,2379.75388637313,-3.4153126276826,0.529612043261263,-6.44870650344671,1.12808779397053e-10,1.66387327910684e-09
PTGS1,3330.07001214843,-4.36589191219665,0.455017650390286,-9.59499463032226,8.3921470907352e-22,9.40852934950201e-20
PTGS2,4024.32225091209,-2.46841001924187,0.421766213264837,-5.8525551398113,4.84077677746414e-09,5.19108999546614e-08
PTH1R,69.7515951423723,-2.40979069335069,0.35647993308222,-6.75996169690394,1.38028225988451e-11,2.41446064656552e-10
PTH2R,178.008246353002,2.58840831604242,0.699116780367457,3.7023976376049,0.000213571539037789,0.000807092445277637
PTHLH,1854.43138884426,1.79651714200298,0.570678310797031,3.14803823452462,0.00164370192222707,0.00484769363331073
PTPRD,209.487197697515,-1.91262591073967,0.501903291490026,-3.81074590099132,0.000138548120469941,0.00055027575204719
PTPRD-AS1,13.089941078789,-2.65647551956233,0.592531945389846,-4.48326126587917,7.35108350258182e-06,4.03509771489395e-05
PTPRG-AS1,64.8646956882646,1.52902224277684,0.366422482956449,4.1728395878988,3.00826746581353e-05,0.000142049609032395
PTPRN,70.9301679318769,2.44112050160712,0.51620134099984,4.72900844635325,2.25618998638829e-06,1.3823600694962e-05
PTPRN2,273.262203810205,-1.80587445148753,0.373830985655195,-4.83072436684847,1.3603722050051e-06,8.7569572240369e-06
PTPRR,848.01024430422,2.45367689160085,0.547061880603761,4.48519075921149,7.28487306287657e-06,4.005159764884e-05
PTX3,271.273290114486,-2.88045697340598,0.52608118973786,-5.47530881087248,4.36749284100662e-08,3.83958835978871e-07
PURPL,14.5472745029174,1.86180890203236,0.822445163338311,2.26374837499836,0.0235895953431244,0.0486068724985311
PVALB,220.593662485409,1.86715189145479,0.683917541486492,2.7300833480547,0.00633183148792962,0.0155945850847733
PWAR5,27.875006339183,-1.85314132109514,0.474676954514012,-3.90400524708945,9.4613727925814e-05,0.000392787644005465
PYCR1,2685.06360614532,2.68873531113321,0.307167064823271,8.75333204319994,2.07144076843291e-18,1.21004847835983e-16
PYDC1,4.10384832469685,3.74562572051064,0.873931899355388,4.28594690647339,1.81962445884969e-05,9.08094058847694e-05
PYGB,9196.15011447192,-1.7825430341627,0.219021105769969,-8.13868155717763,3.9960547058895e-16,1.49838551286039e-14
PYGM,205.089941761332,-4.71081522542013,0.408440976800084,-11.5336498857848,8.92768184064867e-31,4.83357759752973e-28
PYY2,50.1319379831154,2.80979975178396,0.458979048483288,6.12184752456358,9.24965163991583e-10,1.14898582598126e-08
QRFP,28.612959025445,-1.71827462364137,0.249919681898848,-6.87530734108735,6.18563527005108e-12,1.15095332543666e-10
QRFPR,9.45141551451457,2.57865493450721,0.962722593848413,2.67850256240401,0.00739521663236086,0.0178356169931711
RAB23,648.570705078907,-3.03974121056638,0.286919321224383,-10.5944109918941,3.16326022412254e-26,8.66889511791015e-24
RAB30,477.850376672101,-1.56189507409289,0.226154260336348,-6.90632611461735,4.97365906301753e-12,9.40419794555904e-11
RAB37,124.941866224496,-1.97355464128444,0.335725175472924,-5.87848271582362,4.14044030258435e-09,4.49875153386037e-08
RAB3IP,1846.50034077769,1.64577579928256,0.27600674223458,5.96281013267349,2.47936461504381e-09,2.83111809283654e-08
RAB40AL,2.66035113433284,2.15011379689791,0.542312671600587,3.96471244264319,7.34844773055102e-05,0.000312851635448354
RAB9B,147.44467187394,-3.62527177074406,0.343773721490909,-10.5455174264678,5.32787694771998e-26,1.37521177308707e-23
RAC3,718.747287730838,2.76455091946157,0.292814705703795,9.44129808240619,3.68189412913392e-21,3.56902558421462e-19
RAD21L1,1.8073187497957,1.9742856605033,0.75457442795795,2.61642269781944,0.0088856481654822,0.0209210456064249
RAD51,723.321336280609,1.81773481386897,0.199603221087961,9.10674088304381,8.489383955235e-20,6.54331059160787e-18
RAD51AP1,628.85517017256,1.82266479267637,0.233516608232954,7.80528976704771,5.93649870256204e-15,1.78561515175436e-13
RAD54B,121.202004158928,1.53036623969832,0.204699148482337,7.47617296429726,7.65182326696722e-14,1.96591635277938e-12
RAD54L,568.729954508429,2.26519803744463,0.222832191106335,10.1654883264317,2.82701821738968e-24,5.55346463624922e-22
RAET1K,17.492282858949,3.46629899915284,0.412356554257249,8.40607227741645,4.23969922989895e-17,1.91286267287189e-15
RAET1L,64.0064496054169,3.7089527289777,0.588300484326474,6.30452095109858,2.89086619208707e-10,3.90574849251058e-09
RAI2,337.352963430123,-2.77183170200966,0.32592393418036,-8.50453560270226,1.82323937849548e-17,8.79831907040057e-16
RAMP1,829.226227131035,-2.37151527319023,0.445775884089536,-5.31997211566049,1.03783157435697e-07,8.49475858686434e-07
RANBP3L,78.4348921508888,-4.65346428206409,0.495909881585305,-9.38368936547115,6.37037619985212e-21,5.86761870889284e-19
RAP1A,3520.87369873926,-1.55390885610195,0.119758227214523,-12.9753829214459,1.68750877842295e-38,3.40539271485752e-35
RAPGEF4-AS1,1.79729628410834,2.1043038345093,0.69056010974985,3.047242093482,0.00230951619957917,0.00650674458665548
RAPSN,50.0059823769853,2.56448318189921,0.466012532294104,5.50303479881684,3.73308700195969e-08,3.33334936723657e-07
RARRES1,8104.45130786068,2.13957065193543,0.520761648135331,4.10854113315852,3.98166296151636e-05,0.000181549465989897
RASD1,554.9494135554,-1.85832745243955,0.4415883386888,-4.20828017777246,2.57321687891055e-05,0.000123343269872719
RASGEF1C,14.0262540763874,-1.76483809230488,0.587940081033626,-3.00173121247697,0.00268449090749986,0.00741990453443525
RASGRF1,176.658146471723,1.756764007617,0.431786590051109,4.06859325438768,4.72978308857503e-05,0.000212490841935213
RASGRP2,318.46326376271,-2.40317676207475,0.362499381110229,-6.62946445512411,3.36906948255906e-11,5.53974847213674e-10
RASL10A,108.3368036073,1.9186318604301,0.39451428595421,4.86327600479539,1.15458671106786e-06,7.51511799821368e-06
RASL11A,367.254616162286,-2.25219738164305,0.333758325675411,-6.74798861447243,1.49908707641514e-11,2.6029058475769e-10
RASL12,566.883321486825,-3.11916791592992,0.342465389507985,-9.10797999298904,8.39300363716401e-20,6.49156427657724e-18
RASSF3,1904.82934831909,-2.40627320997838,0.200426706890897,-12.0057513657012,3.31439991714609e-33,2.94292197443236e-30
RASSF8,769.080508082936,-1.50020344379434,0.273981688084749,-5.47556099198239,4.36127708084214e-08,3.83564297307978e-07
RAX,2.0803419131572,2.7665056302725,0.931363888650897,2.97038103364717,0.00297430581458531,0.00810404326404377
RBAKDN,2.4433605263288,2.53022286380993,0.648498416069696,3.90166390712972,9.55337401763854e-05,0.00039594062069369
RBBP8NL,797.606068188325,1.91624232498122,0.404617372046733,4.73593685631445,2.18045474091157e-06,1.34225552797435e-05
RBFOX3,247.211912136786,-5.23737943901983,0.595524218979946,-8.79457001428215,1.43596809579127e-18,8.73304651791085e-17
RBM24,96.0334271475894,-3.09806785828604,0.500172936128501,-6.19399338609977,5.8658689237442e-10,7.5484381663347e-09
RBMS3,392.30408781147,-2.2668850662334,0.335430915034608,-6.75812802168073,1.39785993253261e-11,2.43944141370747e-10
RBP3,17.2912442890574,2.6717732691206,0.605729247718415,4.41083748091131,1.02971583280923e-05,5.4591908422974e-05
RBPMS,3879.37683004127,-1.77374869231847,0.246860214922459,-7.18523514562937,6.7091614938827e-13,1.45155913100593e-11
RBPMS2,567.025461247988,-3.70158903959128,0.391684994756104,-9.45042339928338,3.37462876751975e-21,3.30000041327769e-19
RCAN1,2796.36612904409,-2.68917088046267,0.272251653801751,-9.87751898991541,5.21070117304243e-23,8.03244059994416e-21
RCAN2,732.38857893515,-3.25859400086983,0.316689412167695,-10.2895577675465,7.85362378151673e-25,1.69257029807872e-22
RCVRN,4.185553395844,-2.16451635220987,0.414784960581613,-5.21840606075682,1.80469469894298e-07,1.4046498221296e-06
RD3L,0.913076251340746,-5.56575344983067,1.61524302981945,-3.44576843674899,0.000569438087352123,0.00191782531680207
RDH16,148.556187782905,2.08372119237253,0.404711384739829,5.14865968920557,2.62354375707531e-07,1.96615207020789e-06
RDH5,36.4283203823178,-1.52290593343298,0.272277162140888,-5.59321950272482,2.22897199577815e-08,2.07284123847019e-07
RDH8,2.75979648519183,3.17504095599235,0.834643390075436,3.80406889187176,0.000142338566152393,0.00056331458218057
RDM1,123.684736967563,2.96207830868182,0.327639506746213,9.04066282512207,1.55724667853928e-19,1.13595871679785e-17
RECK,327.071905609959,-2.08745566664875,0.275852247090411,-7.56729621986579,3.81072284139816e-14,1.02288102570393e-12
RECQL4,2292.73597592918,2.10828398022025,0.219111289812208,9.62197786351942,6.45773012087899e-22,7.4660777720454e-20
REELD1,3.0917203217123,-1.8031574326529,0.530314581933187,-3.40016566408516,0.000673450377391872,0.00222078982746769
REEP1,258.065408854879,-3.9006428718277,0.488487438951783,-7.9851446747492,1.403575939256e-15,4.63639563982212e-14
REEP2,219.969767654007,-1.8745916502053,0.380264570546851,-4.92970367318072,8.23544373800469e-07,5.57348719805574e-06
REG1A,7.6026803649877,4.93939061276016,1.26519775749767,3.90404629117379,9.45976748247897e-05,0.000392787644005465
REG4,61.6317716529895,1.83078088067436,0.593272709888799,3.0859010538636,0.00202936341185244,0.00580812390617592
RELL2,172.954738294613,1.6279014797611,0.218903009369649,7.43663362348829,1.03283487150538e-13,2.59941819474789e-12
RELN,90.2042478209978,-2.72231145700752,0.542701854706732,-5.01621918811871,5.26982057713259e-07,3.71245563856519e-06
RERG,259.780481914454,-2.72216176512538,0.346889040418369,-7.84735592062029,4.24900114231431e-15,1.31181261970922e-13
RERGL,28.4741908888091,-3.48285908670703,0.519752866825837,-6.7009906226724,2.07011327368626e-11,3.51855853363612e-10
RETNLB,6.02923055898063,2.48352514003832,0.716427683774776,3.46653988432289,0.000527203511653266,0.00178970233241768
REV3L,919.413109913219,-1.5532662081316,0.198464898519273,-7.8264026521585,5.02027705013581e-15,1.53710496495055e-13
RFLNA,164.762798993547,2.54978305061899,0.535920058342727,4.75776752694032,1.95745741804333e-06,1.21679192847174e-05
RFPL2,4.19783218244301,2.83787448348896,0.735661871877168,3.85757994531868,0.000114515229561659,0.000464548440389199
RFX8,31.7256330039249,1.62091556558174,0.419348418326266,3.86531937344907,0.000110943929443621,0.000451960606678199
RGMA,320.920584991847,-1.52421653732857,0.456972647040783,-3.33546558464481,0.000851566936464969,0.00272653726462561
RGN,73.3768379672244,-2.60065023643697,0.422679417222844,-6.15277236238325,7.61400555789154e-10,9.59226420965246e-09
RGR,0.436246447084054,-2.41615848655555,0.747549715347468,-3.2321040821111,0.00122882288763036,0.0037662706146536
RGS13,24.9235855056169,-1.87191331477484,0.465681517562252,-4.01972860029731,5.82652225100326e-05,0.00025505253584652
RGS2,2714.12361315232,-2.87978571277779,0.347801943573778,-8.27995865459249,1.23218054604033e-16,5.09347183631346e-15
RGS20,165.830584000174,2.98162944739826,0.451768161155744,6.5999105376759,4.11405966372913e-11,6.63052300113231e-10
RGS22,17.1544406277744,-3.19504266674833,0.439447719078802,-7.27058652948746,3.57929946166373e-13,8.1490553282063e-12
RGS5,2738.77718858191,-2.5066241768855,0.328715868930101,-7.62550401063393,2.43082754024619e-14,6.69472825538274e-13
RGS7BP,19.8102043508782,-1.93782305518664,0.511704719129938,-3.78699469194179,0.000152480356227806,0.000598436871913867
RGS9,70.9230684836144,-1.87945492641751,0.376181945410547,-4.99613272074065,5.84914129582816e-07,4.08427928546063e-06
RHAG,0.949894397780158,-3.88936540028134,0.823800487844261,-4.72124677961664,2.34403326969193e-06,1.43144017938436e-05
RHBG,650.196690402731,3.15321685523151,0.543349895412336,5.8032897067894,6.5026294304716e-09,6.79849046243115e-08
RHEBL1,111.493305469048,1.87064466612148,0.254477826145253,7.35091420127794,1.96855757389037e-13,4.67859111619041e-12
RHOB,12527.3569118534,-2.21487045099826,0.225982460710669,-9.80107236655864,1.11396645347376e-22,1.51704462173071e-20
RHOJ,434.301389325871,-1.92979102323717,0.281167954242651,-6.86348139650273,6.72022800385601e-12,1.24728780292304e-10
RHPN1,1962.09707925549,2.12490623265319,0.3286011149047,6.46652167710828,1.00284447175393e-10,1.49403634791904e-09
RHPN1-AS1,69.1921094927779,1.91449637121678,0.281342270020623,6.80486572841133,1.01143526189619e-11,1.82387001978649e-10
RIBC2,162.645231644334,1.86219758969883,0.270449890286725,6.88555498293814,5.75626757559262e-12,1.07641200007914e-10
RIC3,117.275529737314,-2.01661099270217,0.474906825423218,-4.24632977406682,2.17300732547297e-05,0.000105897731308121
RIMS1,12.6199119225262,-1.71886252964542,0.617891449218324,-2.78181957659376,0.00540550818764295,0.0135752314457855
RIPPLY3,307.640946608355,2.14082943633452,0.380690563225895,5.62354217082125,1.870810662914e-08,1.76866503813309e-07
RLBP1,8.05373709211674,3.11935740988424,0.782941945335735,3.98414905277124,6.77223580200662e-05,0.000291055353984401
RLN1,21.0971549520227,2.2204524989628,0.44659402481014,4.97197090782121,6.6275652456554e-07,4.58313686364668e-06
RMST,24.4086737128003,1.75667920371326,0.727241776475578,2.41553670393721,0.0157120388464892,0.0342037695708902
RN7SK,426.540976604956,1.65131462834731,0.447400221607603,3.69091151187587,0.000223451868658451,0.000841550086455947
RN7SL3,11.847478527218,1.84021713067048,0.477028330811578,3.85766842723929,0.000114473794393451,0.00046446523267151
RNASE10,4.7358844419468,2.1503832728055,0.554197305353559,3.88017634158944,0.000104380759758774,0.000428051746743998
RNASE3,3.46711330498781,1.93653275825588,0.598477836522323,3.23576353221169,0.00121317840730763,0.00372323161695213
RNASE4,49.4353259165657,-1.96345317384044,0.273875792373849,-7.16913735537555,7.54718065427129e-13,1.62180364146674e-11
RNASE7,217.652606015895,2.9914832327263,0.543417051139665,5.50494914808527,3.69274844339314e-08,3.30131413396862e-07
RND1,240.182723394711,-2.08755981664379,0.320453975585431,-6.51438264365445,7.29892198822471e-11,1.11970608358405e-09
RND3,3923.19979321181,-1.60657271366308,0.25049030056361,-6.41371226769359,1.42018138356557e-10,2.04709002288238e-09
RNF112,62.4419053897017,-2.43961708462223,0.330076327458026,-7.39106952446465,1.45652430853277e-13,3.54905890239412e-12
RNF113B,2.02677021558533,1.7779589745754,0.749355561074757,2.37265067069814,0.0176609583278513,0.0378890454200872
RNF122,526.759792049171,-2.13146044458975,0.213555669530915,-9.98081881540113,1.84934281357182e-23,3.10997816482328e-21
RNF144A-AS1,75.7773764536768,2.50419966623146,0.378632957929641,6.61379210073096,3.74597739438981e-11,6.08735038072217e-10
RNF150,376.725227901545,-3.58491377659192,0.380995926100045,-9.40932312134634,4.99342140682366e-21,4.67696069150514e-19
RNF180,113.376731701257,-2.63789197350707,0.306607915011524,-8.60346991827631,7.73415309841111e-18,4.04912100185212e-16
RNF182,112.814894250971,2.74953483179104,0.537509474736539,5.1153234706025,3.13203746837001e-07,2.31518374035556e-06
RNF183,69.4106102846023,1.82053098457545,0.54371829776034,3.34829817586515,0.000813094787861242,0.00261846483402638
RNF186,52.3190861751304,3.74638436560404,0.782481926486756,4.78782223434198,1.68600888309999e-06,1.06535796148743e-05
RNFT2,266.033192444575,2.18187246739668,0.291451640248281,7.48622469764792,7.088300088284e-14,1.82960564371777e-12
RNVU1-25,1.05726710381457,2.10033497873703,0.859161809832794,2.44463261134219,0.0144999763318695,0.0318683638232513
RNVU1-31,2.78591588442146,2.8854045038963,0.787337607987541,3.66476143730957,0.000247569237442377,0.000921761478152612
ROPN1,2.03290849515464,3.19528790963887,1.04381492446391,3.06116327210012,0.00220478830746832,0.00624736926846844
ROR1,162.338793593196,-2.70828224629402,0.390896416311831,-6.92838852770023,4.25661379527769e-12,8.08283259431772e-11
ROR2,685.340003162466,-1.76583127780473,0.423056660481611,-4.17398292652927,2.99320197350242e-05,0.000141398377118125
RORB,53.6214012818105,-2.41787448385575,0.504242138546674,-4.79506629657041,1.62621040134026e-06,1.03138909968432e-05
ROS1,44.1549667588059,4.72439780089936,0.759066285565806,6.22395947592087,4.84762339348317e-10,6.29652101161728e-09
RP1,2.3852703896266,1.69013841458893,0.719264950611699,2.3498133937314,0.0187828248894061,0.0399636870406437
